fps,case,time,step,state,speed,x,y,z,sprint,dodge,input_paused,left_foot_x,left_foot_z,right_foot_x,right_foot_z
120,11,1.1167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.00,-36.66,9.43
120,11,1.1250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.00,-36.66,9.43
120,11,1.1333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.00,-36.66,9.43
120,11,1.1417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.00,-36.66,9.43
120,11,1.1500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.00,-36.66,9.43
120,11,1.1583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.00,-36.66,9.43
120,11,1.1667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.01,-36.65,9.43
120,11,1.1750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.01,-36.65,9.43
120,11,1.1833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.00,-36.65,9.43
120,11,1.1917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.01,-36.65,9.43
120,11,1.2000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.01,-36.65,9.43
120,11,1.2083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.01,-36.65,9.42
120,11,1.2167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.01,-36.65,9.42
120,11,1.2250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.02,-36.65,9.43
120,11,1.2333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.02,-36.65,9.43
120,11,1.2417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.03,-36.64,9.43
120,11,1.2500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.03,-36.64,9.43
120,11,1.2583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.03,-36.64,9.43
120,11,1.2667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.04,-36.63,9.43
120,11,1.2750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.04,-36.63,9.44
120,11,1.2833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.04,-36.63,9.44
120,11,1.2917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.16,9.05,-36.62,9.44
120,11,1.3000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.16,9.05,-36.61,9.44
120,11,1.3083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.16,9.06,-36.61,9.44
120,11,1.3167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.17,9.06,-36.61,9.44
120,11,1.3250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.17,9.06,-36.60,9.45
120,11,1.3333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.17,9.07,-36.60,9.45
120,11,1.3417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.17,9.08,-36.60,9.45
120,11,1.3500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.18,9.08,-36.59,9.46
120,11,1.3583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.18,9.09,-36.59,9.46
120,11,1.3667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.18,9.09,-36.58,9.46
120,11,1.3750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.19,9.09,-36.58,9.46
120,11,1.3833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.19,9.10,-36.58,9.47
120,11,1.3917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.19,9.10,-36.57,9.47
120,11,1.4000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.11,-36.57,9.47
120,11,1.4083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.11,-36.56,9.47
120,11,1.4167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.12,-36.56,9.47
120,11,1.4250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.12,-36.56,9.48
120,11,1.4333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.13,-36.55,9.48
120,11,1.4417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.13,-36.55,9.48
120,11,1.4500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.14,-36.55,9.49
120,11,1.4583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.14,-36.55,9.49
120,11,1.4667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.14,-36.54,9.49
120,11,1.4750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.15,-36.54,9.49
120,11,1.4833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.15,-36.54,9.49
120,11,1.4917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.15,-36.54,9.50
120,11,1.5000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.16,-36.53,9.50
120,11,1.5083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.16,-36.53,9.50
120,11,1.5167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.17,-36.53,9.50
120,11,1.5250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.17,-36.53,9.50
120,11,1.5333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.17,-36.53,9.50
120,11,1.5417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.17,-36.53,9.50
120,11,1.5500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.17,-36.53,9.50
120,11,1.5583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.17,-36.53,9.50
120,11,1.5667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.18,-36.53,9.50
120,11,1.5750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.18,-36.53,9.50
120,11,1.5833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.18,-36.53,9.51
120,11,1.5917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.18,-36.53,9.51
120,11,1.6000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.18,-36.53,9.51
120,11,1.6083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.19,-36.53,9.51
120,11,1.6167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.19,-36.53,9.51
120,11,1.6250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.19,-36.53,9.51
120,11,1.6333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.19,-36.53,9.51
120,11,1.6417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.19,-36.53,9.51
120,11,1.6500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.19,-36.53,9.51
120,11,1.6583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.19,-36.53,9.51
120,11,1.6667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.19,-36.53,9.51
120,11,1.6750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.19,-36.53,9.51
120,11,1.6833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.20,-36.53,9.51
120,11,1.6917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.19,-36.54,9.51
120,11,1.7000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.19,-36.54,9.50
120,11,1.7083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.20,-36.54,9.50
120,11,1.7167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.23,9.20,-36.54,9.50
120,11,1.7250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.55,9.50
120,11,1.7333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.55,9.50
120,11,1.7417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.55,9.50
120,11,1.7500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.55,9.50
120,11,1.7583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.56,9.50
120,11,1.7667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.56,9.50
120,11,1.7750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.56,9.50
120,11,1.7833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.56,9.50
120,11,1.7917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.57,9.50
120,11,1.8000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.57,9.50
120,11,1.8083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.57,9.50
120,11,1.8167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.57,9.49
120,11,1.8250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.57,9.49
120,11,1.8333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.57,9.49
120,11,1.8417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.58,9.49
120,11,1.8500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.58,9.49
120,11,1.8583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.58,9.49
120,11,1.8667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.22,9.20,-36.58,9.49
120,11,1.8750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.20,-36.58,9.49
120,11,1.8833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.20,-36.59,9.49
120,11,1.8917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.20,-36.59,9.49
120,11,1.9000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.20,-36.59,9.49
120,11,1.9083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.20,-36.59,9.49
120,11,1.9167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.20,-36.60,9.49
120,11,1.9250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.60,9.49
120,11,1.9333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.61,9.49
120,11,1.9417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.61,9.49
120,11,1.9500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.61,9.49
120,11,1.9583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.61,9.49
120,11,1.9667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.62,9.49
120,11,1.9750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.62,9.49
120,11,1.9833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.21,9.20,-36.62,9.48
120,11,1.9917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.62,9.48
120,11,2.0000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.63,9.48
120,11,2.0083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.63,9.48
120,11,2.0167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.63,9.48
120,11,2.0250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.63,9.48
120,11,2.0333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.20,-36.64,9.48
120,11,2.0417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.20,9.19,-36.64,9.48
120,11,2.0500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.19,9.19,-36.64,9.47
120,11,2.0583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.19,9.19,-36.65,9.47
120,11,2.0667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.18,9.19,-36.65,9.47
120,11,2.0750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.19,9.19,-36.66,9.47
120,11,2.0833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.19,9.18,-36.66,9.47
120,11,2.0917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.18,9.18,-36.66,9.47
120,11,2.1000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.18,9.18,-36.67,9.46
120,11,2.1083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.17,9.17,-36.67,9.46
120,11,2.1167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.17,9.17,-36.68,9.46
120,11,2.1250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.17,9.16,-36.68,9.46
120,11,2.1333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.17,9.16,-36.68,9.45
120,11,2.1417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.16,9.16,-36.68,9.45
120,11,2.1500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.16,9.15,-36.69,9.45
120,11,2.1583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.16,9.15,-36.69,9.45
120,11,2.1667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.16,9.14,-36.69,9.45
120,11,2.1750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.14,-36.70,9.45
120,11,2.1833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.14,-36.70,9.44
120,11,2.1917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.14,-36.70,9.44
120,11,2.2000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.13,-36.71,9.44
120,11,2.2083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.13,-36.71,9.44
120,11,2.2167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.12,-36.71,9.43
120,11,2.2250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.12,-36.71,9.43
120,11,2.2333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.15,9.12,-36.71,9.43
120,11,2.2417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.12,-36.71,9.43
120,11,2.2500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.11,-36.71,9.43
120,11,2.2583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.11,-36.72,9.43
120,11,2.2667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.11,-36.72,9.43
120,11,2.2750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.10,-36.72,9.43
120,11,2.2833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.10,-36.72,9.42
120,11,2.2917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.14,9.10,-36.72,9.42
120,11,2.3000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.09,-36.72,9.42
120,11,2.3083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.09,-36.72,9.42
120,11,2.3167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.09,-36.73,9.42
120,11,2.3250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.08,-36.73,9.42
120,11,2.3333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.08,-36.73,9.42
120,11,2.3417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.08,-36.73,9.41
120,11,2.3500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.07,-36.74,9.41
120,11,2.3583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,9.07,-36.74,9.41
120,11,2.3667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,9.07,-36.74,9.41
120,11,2.3750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,9.06,-36.74,9.41
120,11,2.3833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,9.05,-36.74,9.40
120,11,2.3917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,9.05,-36.75,9.40
120,11,2.4000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,9.05,-36.75,9.40
120,11,2.4083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,9.04,-36.75,9.40
120,11,2.4167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,9.04,-36.75,9.39
120,11,2.4250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,9.03,-36.76,9.39
120,11,2.4333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,9.03,-36.76,9.39
120,11,2.4417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,9.02,-36.76,9.39
120,11,2.4500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,9.02,-36.76,9.38
120,11,2.4583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,9.02,-36.76,9.38
120,11,2.4667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,9.01,-36.76,9.38
120,11,2.4750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,9.01,-36.76,9.39
120,11,2.4833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,9.01,-36.76,9.39
120,11,2.4917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,9.01,-36.76,9.40
120,11,2.5000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,9.00,-36.76,9.40
120,11,2.5083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,9.00,-36.76,9.40
120,11,2.5167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.99,-36.76,9.40
120,11,2.5250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.99,-36.76,9.40
120,11,2.5333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.99,-36.76,9.40
120,11,2.5417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.98,-36.76,9.40
120,11,2.5500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.98,-36.76,9.40
120,11,2.5583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.97,-36.76,9.40
120,11,2.5667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.97,-36.76,9.40
120,11,2.5750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.96,-36.75,9.40
120,11,2.5833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.96,-36.75,9.41
120,11,2.5917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.96,-36.75,9.41
120,11,2.6000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.95,-36.75,9.41
120,11,2.6083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.95,-36.75,9.41
120,11,2.6167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.95,-36.75,9.41
120,11,2.6250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.94,-36.75,9.41
120,11,2.6333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.94,-36.75,9.41
120,11,2.6417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.75,9.41
120,11,2.6500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.75,9.41
120,11,2.6583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.75,9.41
120,11,2.6667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.75,9.41
120,11,2.6750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.74,9.42
120,11,2.6833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.74,9.42
120,11,2.6917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.74,9.42
120,11,2.7000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.74,9.42
120,11,2.7083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.74,9.42
120,11,2.7167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.06,8.93,-36.74,9.42
120,11,2.7250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.93,-36.74,9.42
120,11,2.7333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.93,-36.74,9.42
120,11,2.7417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.93,-36.74,9.42
120,11,2.7500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.93,-36.74,9.42
120,11,2.7583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.07,8.93,-36.74,9.43
120,11,2.7667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.93,-36.73,9.43
120,11,2.7750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.94,-36.73,9.43
120,11,2.7833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.94,-36.73,9.43
120,11,2.7917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.93,-36.73,9.43
120,11,2.8000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.93,-36.73,9.43
120,11,2.8083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.94,-36.73,9.43
120,11,2.8167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.94,-36.73,9.43
120,11,2.8250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.94,-36.73,9.43
120,11,2.8333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.08,8.94,-36.73,9.43
120,11,2.8417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.94,-36.72,9.43
120,11,2.8500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.94,-36.72,9.43
120,11,2.8583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.94,-36.72,9.43
120,11,2.8667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.94,-36.72,9.43
120,11,2.8750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.94,-36.72,9.43
120,11,2.8833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.95,-36.72,9.43
120,11,2.8917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.95,-36.72,9.43
120,11,2.9000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.95,-36.72,9.43
120,11,2.9083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.09,8.95,-36.72,9.43
120,11,2.9167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,8.95,-36.72,9.43
120,11,2.9250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,8.95,-36.72,9.43
120,11,2.9333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,8.95,-36.71,9.43
120,11,2.9417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,8.95,-36.71,9.43
120,11,2.9500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,8.95,-36.71,9.43
120,11,2.9583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,8.96,-36.71,9.44
120,11,2.9667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,8.96,-36.71,9.44
120,11,2.9750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.10,8.96,-36.71,9.44
120,11,2.9833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.96,-36.70,9.43
120,11,2.9917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.96,-36.70,9.43
120,11,3.0000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.96,-36.70,9.44
120,11,3.0083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.96,-36.70,9.44
120,11,3.0167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.96,-36.70,9.44
120,11,3.0250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.97,-36.70,9.44
120,11,3.0333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.97,-36.70,9.44
120,11,3.0417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.97,-36.70,9.44
120,11,3.0500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.97,-36.70,9.44
120,11,3.0583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.11,8.97,-36.69,9.44
120,11,3.0667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.97,-36.69,9.44
120,11,3.0750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.97,-36.69,9.44
120,11,3.0833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.69,9.44
120,11,3.0917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.69,9.44
120,11,3.1000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.69,9.44
120,11,3.1083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.69,9.44
120,11,3.1167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.69,9.44
120,11,3.1250,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.68,9.44
120,11,3.1333,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.68,9.44
120,11,3.1417,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.68,9.43
120,11,3.1500,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.68,9.43
120,11,3.1583,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.68,9.43
120,11,3.1667,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.98,-36.68,9.43
120,11,3.1750,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.12,8.99,-36.68,9.43
120,11,3.1833,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,8.99,-36.68,9.43
120,11,3.1917,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,8.99,-36.67,9.43
120,11,3.2000,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,8.99,-36.67,9.43
120,11,3.2083,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,8.99,-36.67,9.43
120,11,3.2167,0,Ground,0.00,0.00,-900.00,90.15,0,0,0,29.13,8.99,-36.67,9.43
